Player,Pos,Squad,Comp,Age,MP,Starts,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Ast_stats_passing,xAG_stats_passing,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,FK_stats_passing_types,Cmp_stats_passing_types,Blocks,PassLive,PassDead,Tkl,TklW,Tkl%,Blocks_stats_defense,Pass,Int,Tkl+Int,Clr,Tkld,Tkld%,Int_stats_misc,TklW_stats_misc
Axel Tapé,"DF,MF",Paris S-G,fr Ligue 1,16.0,2,2,2547,fr FRA,"DF,MF",fr Ligue 1,16.0,2007.0,2.0,0,0.0,5,2547,fr FRA,"DF,MF",fr Ligue 1,16.0,2007.0,2.0,151,2,142,2,1,0,3,1,100.0,2,0,1,4,5,2,66.7,1,1
Renato Tapia,"MF,DF",Leganés,es La Liga,29.0,34,28,2548,pe PER,"MF,DF",es La Liga,29.0,1995.0,26.9,0,0.4,83,2548,pe PER,"MF,DF",es La Liga,29.0,1995.0,26.9,1070,36,838,25,19,2,61,35,48.0,58,35,27,88,86,14,37.8,27,35
Edmond Tapsoba,DF,Leverkusen,de Bundesliga,25.0,29,29,2549,bf BFA,DF,de Bundesliga,25.0,1999.0,27.9,0,0.2,164,2549,bf BFA,DF,de Bundesliga,25.0,1999.0,27.9,1972,50,1703,14,29,1,39,24,56.4,21,7,24,63,89,8,42.1,24,24
Matt Targett,DF,Newcastle Utd,eng Premier League,28.0,2,0,2552,eng ENG,DF,eng Premier League,28.0,1995.0,0.2,0,0.0,0,2552,eng ENG,DF,eng Premier League,28.0,1995.0,0.2,15,0,14,0,0,0,0,0,0.0,0,0,1,1,1,0,,1,0
James Tarkowski,DF,Everton,eng Premier League,31.0,33,33,2554,eng ENG,DF,eng Premier League,31.0,1992.0,32.5,1,2.9,75,2554,eng ENG,DF,eng Premier League,31.0,1992.0,32.5,1290,46,1045,12,32,2,64,40,61.5,57,15,41,105,213,2,28.6,41,40
César Tárrega,DF,Valencia,es La Liga,22.0,34,34,2555,es ESP,DF,es La Liga,22.0,2002.0,33.6,0,0.1,79,2555,es ESP,DF,es La Liga,22.0,2002.0,33.6,1692,47,1428,14,9,0,49,37,61.3,41,21,22,71,222,2,13.3,22,37
Nuno Tavares,DF,Lazio,it Serie A,24.0,23,22,2556,pt POR,DF,it Serie A,24.0,2000.0,18.7,8,4.8,111,2556,pt POR,DF,it Serie A,24.0,2000.0,18.7,1042,38,820,29,49,3,28,21,41.2,21,18,21,49,44,43,41.0,21,21
Charlie Taylor,DF,Southampton,eng Premier League,30.0,8,3,2558,eng ENG,DF,eng Premier League,30.0,1993.0,4.0,0,0.1,9,2558,eng ENG,DF,eng Premier League,30.0,1993.0,4.0,223,7,196,3,2,0,7,5,71.4,8,3,5,12,31,0,0.0,5,5
Jackson Tchatchoua,"DF,MF",Hellas Verona,it Serie A,22.0,36,36,2561,cm CMR,"DF,MF",it Serie A,22.0,2001.0,35.2,3,2.8,72,2561,cm CMR,"DF,MF",it Serie A,22.0,2001.0,35.2,1126,8,837,35,53,3,50,31,65.1,21,12,14,64,75,16,40.0,14,31
Enzo Tchato,DF,Montpellier,fr Ligue 1,21.0,27,21,2562,cm CMR,DF,fr Ligue 1,21.0,2002.0,21.1,0,1.5,62,2562,cm CMR,DF,fr Ligue 1,21.0,2002.0,21.1,1010,20,757,28,27,5,48,26,59.1,30,20,22,70,59,7,50.0,22,26
Aurélien Tchouaméni,"DF,MF",Real Madrid,es La Liga,24.0,32,31,2563,fr FRA,"DF,MF",es La Liga,24.0,2000.0,29.9,0,0.6,154,2563,fr FRA,"DF,MF",es La Liga,24.0,2000.0,29.9,2025,57,1869,10,33,1,47,23,51.2,34,9,46,93,92,3,18.8,46,23
Álvaro Tejero,"MF,DF",Espanyol,es La Liga,28.0,28,13,2564,es ESP,"MF,DF",es La Liga,28.0,1996.0,13.8,4,2.9,46,2564,es ESP,"MF,DF",es La Liga,28.0,1996.0,13.8,626,35,453,15,28,23,14,4,30.4,9,8,13,27,34,10,71.4,13,4
Martín Tejón,"MF,DF",Valencia,es La Liga,20.0,4,0,2565,es ESP,"MF,DF",es La Liga,20.0,2004.0,0.5,0,0.0,4,2565,es ESP,"MF,DF",es La Liga,20.0,2004.0,0.5,26,0,20,0,1,0,2,0,50.0,0,0,0,2,0,2,50.0,0,0
Nahuel Tenaglia,DF,Alavés,es La Liga,28.0,34,33,2569,ar ARG,DF,es La Liga,28.0,1996.0,32.5,1,1.6,103,2569,ar ARG,DF,es La Liga,28.0,1996.0,32.5,1410,11,1017,35,28,10,96,61,60.2,33,24,47,143,123,13,37.1,47,61
Filippo Terracciano,"DF,MF",Milan,it Serie A,21.0,13,6,2573,it ITA,"DF,MF",it Serie A,21.0,2003.0,6.0,0,0.1,14,2573,it ITA,"DF,MF",it Serie A,21.0,2003.0,6.0,257,7,226,2,3,1,9,6,50.0,1,1,6,15,11,2,100.0,6,6
Kenny Tete,DF,Fulham,eng Premier League,28.0,22,21,2579,nl NED,DF,eng Premier League,28.0,1995.0,19.7,2,0.9,63,2579,nl NED,DF,eng Premier League,28.0,1995.0,19.7,956,6,772,23,28,0,56,38,60.5,31,19,32,88,67,6,30.0,32,38
Jordan Teze,DF,Monaco,fr Ligue 1,24.0,16,8,2581,nl NED,DF,fr Ligue 1,24.0,1999.0,6.3,0,1.5,31,2581,nl NED,DF,fr Ligue 1,24.0,1999.0,6.3,363,7,287,9,19,0,18,9,43.8,12,11,6,24,15,4,40.0,6,9
Arthur Theate,DF,Eint Frankfurt,de Bundesliga,24.0,31,31,2583,be BEL,DF,de Bundesliga,24.0,2000.0,30.0,0,1.0,171,2583,be BEL,DF,de Bundesliga,24.0,2000.0,30.0,1863,39,1539,18,35,1,36,25,50.0,42,23,39,75,170,3,23.1,39,25
Malick Thiaw,DF,Milan,it Serie A,22.0,22,19,2586,de GER,DF,it Serie A,22.0,2001.0,20.1,0,0.1,89,2586,de GER,DF,it Serie A,22.0,2001.0,20.1,1269,34,1181,2,19,0,24,17,60.0,14,2,15,39,76,1,25.0,15,17
Luke Thomas,DF,Leicester City,eng Premier League,23.0,14,13,2588,eng ENG,DF,eng Premier League,23.0,2001.0,12.3,0,0.5,37,2588,eng ENG,DF,eng Premier League,23.0,2001.0,12.3,629,20,493,14,12,3,31,25,51.2,15,9,21,52,49,3,50.0,21,25
Kieran Tierney,"DF,FW",Arsenal,eng Premier League,27.0,13,2,2596,sct SCO,"DF,FW",eng Premier League,27.0,1997.0,2.9,0,1.4,15,2596,sct SCO,"DF,FW",eng Premier League,27.0,1997.0,2.9,173,4,145,2,9,1,7,5,66.7,0,0,3,10,9,1,25.0,3,5
Jurriën Timber,DF,Arsenal,eng Premier League,23.0,30,27,2598,nl NED,DF,eng Premier League,23.0,2001.0,26.9,3,0.8,146,2598,nl NED,DF,eng Premier League,23.0,2001.0,26.9,1395,22,1194,25,46,1,58,38,66.7,19,15,22,80,44,24,45.3,22,38
Jean-Clair Todibo,DF,West Ham,eng Premier League,24.0,27,20,2599,fr FRA,DF,eng Premier League,24.0,1999.0,20.3,0,0.0,38,2599,fr FRA,DF,eng Premier League,24.0,1999.0,20.3,1082,28,951,7,4,0,47,28,72.2,25,12,26,73,83,7,43.8,26,28
Harry Toffolo,DF,Nott'ham Forest,eng Premier League,28.0,4,1,2600,eng ENG,DF,eng Premier League,28.0,1995.0,1.5,0,0.0,2,2600,eng ENG,DF,eng Premier League,28.0,1995.0,1.5,67,0,47,3,0,0,5,3,75.0,2,0,2,7,12,0,,2,3
John Tolkin,"DF,MF",Holstein Kiel,de Bundesliga,22.0,11,9,2603,us USA,"DF,MF",de Bundesliga,22.0,2002.0,8.2,2,0.7,17,2603,us USA,"DF,MF",de Bundesliga,22.0,2002.0,8.2,368,20,250,8,11,8,18,11,85.7,10,8,8,26,54,4,40.0,8,11
Rafael Tolói,DF,Atalanta,it Serie A,33.0,11,2,2604,it ITA,DF,it Serie A,33.0,1990.0,5.2,0,0.2,26,2604,it ITA,DF,it Serie A,33.0,1990.0,5.2,293,5,257,0,5,0,10,5,36.4,8,6,8,18,11,1,33.3,8,5
Raúl de Tomás,"DF,FW",Rayo Vallecano,es La Liga,29.0,2,0,2605,es ESP,"DF,FW",es La Liga,29.0,1994.0,0.2,0,0.0,0,2605,es ESP,"DF,FW",es La Liga,29.0,1994.0,0.2,6,0,5,0,0,0,2,2,,0,0,0,2,0,1,100.0,0,2
Takehiro Tomiyasu,DF,Arsenal,eng Premier League,25.0,1,0,2607,jp JPN,DF,eng Premier League,25.0,1998.0,0.1,0,0.0,1,2607,jp JPN,DF,eng Premier League,25.0,1998.0,0.1,4,0,3,0,1,0,0,0,,0,0,0,0,1,0,,0,0
Fikayo Tomori,DF,Milan,it Serie A,26.0,22,19,2608,eng ENG,DF,it Serie A,26.0,1997.0,17.7,1,0.7,63,2608,eng ENG,DF,it Serie A,26.0,1997.0,17.7,1103,39,1019,5,18,0,40,25,68.0,17,5,20,60,61,0,0.0,20,25
David Torres,DF,Valladolid,es La Liga,21.0,18,15,2612,es ESP,DF,es La Liga,21.0,2003.0,15.4,0,0.0,37,2612,es ESP,DF,es La Liga,21.0,2003.0,15.4,714,17,589,10,3,0,13,8,63.6,19,2,10,23,74,1,50.0,10,8
Pau Torres,DF,Aston Villa,eng Premier League,27.0,24,23,2614,es ESP,DF,eng Premier League,27.0,1997.0,22.4,0,0.1,97,2614,es ESP,DF,eng Premier League,27.0,1997.0,22.4,1369,67,1217,4,11,0,21,15,58.8,16,5,10,31,75,2,11.8,10,15
Lorenzo Tosto,DF,Empoli,it Serie A,18.0,1,0,2616,it ITA,DF,it Serie A,18.0,2006.0,0.0,0,0.0,0,2616,it ITA,DF,it Serie A,18.0,2006.0,0.0,4,0,4,0,0,0,0,0,,0,0,0,0,0,0,,0,0
Birama Touré,"MF,DF",Montpellier,fr Ligue 1,32.0,8,2,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,0,0.1,9,2619,ml MLI,"MF,DF",fr Ligue 1,32.0,1992.0,3.3,123,2,101,0,5,0,8,5,66.7,3,1,6,14,7,0,,6,5
Ousmane Toure,DF,Lille,fr Ligue 1,19.0,1,0,2620,fr FRA,DF,fr Ligue 1,19.0,2005.0,0.1,0,0.0,2,2620,fr FRA,DF,fr Ligue 1,19.0,2005.0,0.1,6,0,4,0,0,0,0,0,,0,0,1,1,2,0,,1,0
Souleymane Touré,DF,Udinese,it Serie A,21.0,12,11,2621,fr FRA,DF,it Serie A,21.0,2003.0,8.1,0,0.0,26,2621,fr FRA,DF,it Serie A,21.0,2003.0,8.1,517,8,474,3,6,0,7,6,80.0,15,9,9,16,17,4,40.0,9,6
Conor Townsend,DF,Ipswich Town,eng Premier League,31.0,6,3,2623,eng ENG,DF,eng Premier League,31.0,1993.0,3.7,1,0.7,8,2623,eng ENG,DF,eng Premier League,31.0,1993.0,3.7,127,4,80,3,4,1,11,8,72.7,8,2,4,15,16,0,,4,8
Hamari Traoré,DF,Real Sociedad,es La Liga,32.0,11,9,2626,ml MLI,DF,es La Liga,32.0,1992.0,7.8,1,0.2,26,2626,ml MLI,DF,es La Liga,32.0,1992.0,7.8,460,12,381,8,11,1,19,12,68.2,6,4,9,28,21,4,40.0,9,12
Omar Traoré,DF,Heidenheim,de Bundesliga,26.0,30,30,2627,de GER,DF,de Bundesliga,26.0,1998.0,29.1,1,1.6,117,2627,de GER,DF,de Bundesliga,26.0,1998.0,29.1,1399,12,989,65,42,3,50,26,61.0,35,29,21,71,66,31,48.4,21,26
Philipp Treu,"MF,DF",St. Pauli,de Bundesliga,23.0,33,33,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,2,2.5,105,2631,de GER,"MF,DF",de Bundesliga,23.0,2000.0,32.0,1532,17,1225,45,50,5,61,42,57.4,52,40,19,80,87,19,48.7,19,42
Christopher Trimmel,"DF,MF",Union Berlin,de Bundesliga,37.0,26,20,2633,at AUT,"DF,MF",de Bundesliga,37.0,1987.0,19.3,3,2.1,73,2633,at AUT,"DF,MF",de Bundesliga,37.0,1987.0,19.3,783,23,474,26,30,25,38,25,66.7,14,8,18,56,92,5,62.5,18,25
Kieran Trippier,DF,Newcastle Utd,eng Premier League,33.0,25,14,2634,eng ENG,DF,eng Premier League,33.0,1990.0,14.5,3,1.4,117,2634,eng ENG,DF,eng Premier League,33.0,1990.0,14.5,1256,50,1036,16,32,20,38,21,61.1,11,8,12,50,49,4,50.0,12,21
Adrien Truffert,"DF,MF",Rennes,fr Ligue 1,22.0,33,31,2636,fr FRA,"DF,MF",fr Ligue 1,22.0,2001.0,30.6,2,3.2,104,2636,fr FRA,"DF,MF",fr Ligue 1,22.0,2001.0,30.6,1601,27,1263,39,53,12,61,36,66.7,44,38,27,88,56,22,50.0,27,36
Kostas Tsimikas,DF,Liverpool,eng Premier League,28.0,18,9,2637,gr GRE,DF,eng Premier League,28.0,1996.0,9.3,1,2.1,76,2637,gr GRE,DF,eng Premier League,28.0,1996.0,9.3,654,12,550,9,21,9,31,20,60.9,5,3,11,42,20,5,41.7,11,20
Axel Tuanzebe,DF,Ipswich Town,eng Premier League,26.0,22,20,2639,cd COD,DF,eng Premier League,26.0,1997.0,19.0,1,0.3,61,2639,cd COD,DF,eng Premier League,26.0,1997.0,19.0,814,30,682,14,17,1,31,19,65.4,21,11,23,54,56,6,60.0,23,19
Tuta,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,30,26,2642,br BRA,"DF,MF",de Bundesliga,25.0,1999.0,25.3,1,0.3,78,2642,br BRA,"DF,MF",de Bundesliga,25.0,1999.0,25.3,1442,40,1265,16,23,1,44,27,70.0,42,21,40,84,135,4,23.5,40,27
Destiny Udogie,DF,Tottenham,eng Premier League,21.0,25,24,2644,it ITA,DF,eng Premier League,21.0,2002.0,21.4,1,1.5,121,2644,it ITA,DF,eng Premier League,21.0,2002.0,21.4,1115,28,972,34,31,0,75,47,68.8,40,34,22,97,36,16,50.0,22,47
Lukas Ullrich,DF,Gladbach,de Bundesliga,20.0,26,24,2647,de GER,DF,de Bundesliga,20.0,2004.0,21.1,2,1.8,39,2647,de GER,DF,de Bundesliga,20.0,2004.0,21.1,850,5,647,39,24,1,25,16,35.7,26,17,23,48,74,13,54.2,23,16
Naci Ünüvar,"MF,DF",Espanyol,es La Liga,21.0,2,0,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,0,0.0,1,2651,nl NED,"MF,DF",es La Liga,21.0,2003.0,0.3,18,0,13,2,1,0,2,2,50.0,0,0,0,2,0,1,50.0,0,2
Dayot Upamecano,DF,Bayern Munich,de Bundesliga,25.0,20,20,2652,fr FRA,DF,de Bundesliga,25.0,1998.0,19.5,0,0.5,137,2652,fr FRA,DF,de Bundesliga,25.0,1998.0,19.5,1923,21,1805,7,20,0,36,22,55.2,17,10,34,70,45,3,50.0,34,22
Josha Vagnoman,"DF,MF",Stuttgart,de Bundesliga,23.0,26,19,2657,de GER,"DF,MF",de Bundesliga,23.0,2000.0,20.4,1,2.1,47,2657,de GER,"DF,MF",de Bundesliga,23.0,2000.0,20.4,902,11,725,27,25,1,26,14,50.0,16,14,14,40,57,17,60.7,14,14
Lautaro Valenti,DF,Parma,it Serie A,25.0,20,18,2658,ar ARG,DF,it Serie A,25.0,1999.0,17.3,0,0.2,28,2658,ar ARG,DF,it Serie A,25.0,1999.0,17.3,830,36,701,6,8,1,17,12,77.8,26,13,13,30,94,1,100.0,13,12
Nicolás Valentini,DF,Hellas Verona,it Serie A,23.0,14,13,2660,ar ARG,DF,it Serie A,23.0,2001.0,12.5,0,0.8,42,2660,ar ARG,DF,it Serie A,23.0,2001.0,12.5,468,17,316,11,11,0,35,23,64.5,15,8,15,50,97,0,0.0,15,23
Emanuele Valeri,DF,Parma,it Serie A,25.0,35,34,2662,it ITA,DF,it Serie A,25.0,1998.0,31.9,6,4.7,93,2662,it ITA,DF,it Serie A,25.0,1998.0,31.9,1193,37,783,26,48,10,51,31,49.2,31,21,29,80,103,31,66.0,29,31
Martin Valjent,DF,Mallorca,es La Liga,28.0,31,31,2663,sk SVK,DF,es La Liga,28.0,1995.0,30.7,0,0.1,91,2663,sk SVK,DF,es La Liga,28.0,1995.0,30.7,1391,42,1195,13,20,0,30,21,60.0,32,11,18,48,195,1,10.0,18,21
Álex Valle,DF,Como,it Serie A,20.0,15,12,2664,es ESP,DF,it Serie A,20.0,2004.0,11.4,0,0.7,44,2664,es ESP,DF,it Serie A,20.0,2004.0,11.4,661,27,562,20,22,1,26,12,71.4,13,11,8,34,42,9,50.0,8,12
Jesús Vallejo,DF,Real Madrid,es La Liga,27.0,4,1,2665,es ESP,DF,es La Liga,27.0,1997.0,1.5,1,0.1,5,2665,es ESP,DF,es La Liga,27.0,1997.0,1.5,67,1,60,0,3,0,0,0,,0,0,2,2,8,0,,2,0
Federico Valverde,"MF,DF",Real Madrid,es La Liga,26.0,36,34,2667,uy URU,"MF,DF",es La Liga,26.0,1998.0,33.7,4,3.1,226,2667,uy URU,"MF,DF",es La Liga,26.0,1998.0,33.7,2237,37,2010,23,81,1,50,30,67.4,38,30,55,105,52,10,35.7,55,30
Ignace Van Der Brempt,DF,Como,it Serie A,22.0,20,14,2668,be BEL,DF,it Serie A,22.0,2002.0,14.0,1,0.5,42,2668,be BEL,DF,it Serie A,22.0,2002.0,14.0,679,13,551,17,16,0,40,32,72.7,14,9,17,57,34,12,42.9,17,32
Siebe Van Der Heyden,"DF,MF",Mallorca,es La Liga,26.0,2,1,2669,be BEL,"DF,MF",es La Liga,26.0,1998.0,1.1,0,0.1,5,2669,be BEL,"DF,MF",es La Liga,26.0,1998.0,1.1,73,0,65,0,2,0,1,1,,1,1,2,3,3,1,33.3,2,1
Siebe Van Der Heyden,"DF,MF",St. Pauli,de Bundesliga,26.0,13,11,2670,be BEL,"DF,MF",de Bundesliga,26.0,1998.0,9.7,0,0.0,28,2670,be BEL,"DF,MF",de Bundesliga,26.0,1998.0,9.7,487,6,386,12,6,0,17,10,44.4,8,4,17,34,43,4,80.0,17,10
Virgil van Dijk,DF,Liverpool,eng Premier League,33.0,37,37,2671,nl NED,DF,eng Premier League,33.0,1991.0,37.0,1,0.7,198,2671,nl NED,DF,eng Premier League,33.0,1991.0,37.0,2935,86,2688,9,41,0,38,20,59.1,27,11,56,94,190,2,40.0,56,20
Vanderson,DF,Monaco,fr Ligue 1,23.0,29,23,2672,br BRA,DF,fr Ligue 1,23.0,2001.0,22.9,3,3.1,102,2672,br BRA,DF,fr Ligue 1,23.0,2001.0,22.9,1403,30,1090,30,49,0,76,48,70.3,43,37,39,115,65,20,41.7,39,48
Johan Vásquez,DF,Genoa,it Serie A,25.0,36,34,2679,mx MEX,DF,it Serie A,25.0,1998.0,33.8,0,0.3,96,2679,mx MEX,DF,it Serie A,25.0,1998.0,33.8,1760,70,1491,19,18,1,56,31,59.1,59,28,50,106,150,2,28.6,50,31
Denis Vavro,DF,Wolfsburg,de Bundesliga,28.0,29,27,2680,sk SVK,DF,de Bundesliga,28.0,1996.0,27.3,0,0.2,96,2680,sk SVK,DF,de Bundesliga,28.0,1996.0,27.3,1493,44,1297,3,19,0,21,13,47.8,48,16,37,58,234,3,50.0,37,13
Jesus Vazquez,DF,Valencia,es La Liga,21.0,19,10,2683,es ESP,DF,es La Liga,21.0,2003.0,10.2,0,0.6,21,2683,es ESP,DF,es La Liga,21.0,2003.0,10.2,447,8,345,22,6,0,23,18,52.6,16,11,10,33,30,17,47.2,10,18
Lucas Vázquez,DF,Real Madrid,es La Liga,33.0,32,25,2684,es ESP,DF,es La Liga,33.0,1991.0,24.3,5,4.7,99,2684,es ESP,DF,es La Liga,33.0,1991.0,24.3,1624,37,1415,27,54,5,58,34,56.3,24,18,17,75,35,15,41.7,17,34
Danilo Veiga,DF,Lecce,it Serie A,21.0,13,2,2686,pt POR,DF,it Serie A,21.0,2002.0,4.2,0,0.3,10,2686,pt POR,DF,it Serie A,21.0,2002.0,4.2,161,2,104,5,8,0,8,6,46.2,5,5,4,12,14,6,42.9,4,6
Renato Veiga,"DF,MF",Chelsea,eng Premier League,21.0,7,1,2687,pt POR,"DF,MF",eng Premier League,21.0,2003.0,2.0,0,0.0,7,2687,pt POR,"DF,MF",eng Premier League,21.0,2003.0,2.0,139,5,118,1,0,0,9,6,33.3,3,2,1,10,2,2,40.0,1,6
Renato Veiga,DF,Juventus,it Serie A,21.0,13,12,2688,pt POR,DF,it Serie A,21.0,2003.0,12.1,1,0.1,40,2688,pt POR,DF,it Serie A,21.0,2003.0,12.1,568,23,500,1,9,0,17,12,64.3,17,4,19,36,81,0,0.0,19,12
Miloš Veljković,DF,Werder Bremen,de Bundesliga,28.0,14,11,2690,rs SRB,DF,de Bundesliga,28.0,1995.0,11.4,1,0.2,64,2690,rs SRB,DF,de Bundesliga,28.0,1995.0,11.4,648,18,562,7,14,0,10,5,46.7,14,5,2,12,47,0,,2,5
Joël Veltman,DF,Brighton,eng Premier League,32.0,21,19,2691,nl NED,DF,eng Premier League,32.0,1992.0,18.9,0,0.5,85,2691,nl NED,DF,eng Premier League,32.0,1992.0,18.9,929,42,745,21,16,2,43,29,59.6,22,15,19,62,66,5,33.3,19,29
Micky van de Ven,DF,Tottenham,eng Premier League,23.0,13,12,2692,nl NED,DF,eng Premier League,23.0,2001.0,11.3,2,1.2,51,2692,nl NED,DF,eng Premier League,23.0,2001.0,11.3,802,18,729,5,8,0,10,6,57.1,12,4,10,20,39,4,50.0,10,6
Nikolas Veratschnig,"DF,MF",Mainz 05,de Bundesliga,21.0,15,2,2694,at AUT,"DF,MF",de Bundesliga,21.0,2003.0,4.0,0,0.3,7,2694,at AUT,"DF,MF",de Bundesliga,21.0,2003.0,4.0,146,0,106,6,6,2,9,6,66.7,4,4,5,14,8,7,63.6,5,6
Jannik Vestergaard,DF,Leicester City,eng Premier League,31.0,18,16,2701,dk DEN,DF,eng Premier League,31.0,1992.0,15.5,0,0.1,32,2701,dk DEN,DF,eng Premier League,31.0,1992.0,15.5,959,26,870,4,6,0,22,10,60.0,21,7,16,38,74,0,0.0,16,10
Nacho Vidal,DF,Osasuna,es La Liga,29.0,5,1,2706,es ESP,DF,es La Liga,29.0,1995.0,1.4,0,0.0,1,2706,es ESP,DF,es La Liga,29.0,1995.0,1.4,49,0,37,2,0,0,2,0,25.0,1,1,0,2,6,0,0.0,0,0
Viti,DF,Las Palmas,es La Liga,26.0,29,23,2716,es ESP,DF,es La Liga,26.0,1997.0,22.0,2,1.4,44,2716,es ESP,DF,es La Liga,26.0,1997.0,22.0,934,16,757,18,23,3,71,46,68.9,28,21,27,98,61,7,35.0,27,46
Mattia Viti,DF,Empoli,it Serie A,22.0,30,30,2717,it ITA,DF,it Serie A,22.0,2002.0,28.6,0,0.2,86,2717,it ITA,DF,it Serie A,22.0,2002.0,28.6,1163,76,933,8,14,2,65,45,65.4,41,23,48,113,128,3,27.3,48,45
Daniel Vivian,DF,Athletic Club,es La Liga,25.0,32,28,2720,es ESP,DF,es La Liga,25.0,1999.0,29.0,0,0.4,185,2720,es ESP,DF,es La Liga,25.0,1999.0,29.0,1753,58,1526,13,32,0,40,26,65.6,26,16,47,87,152,6,35.3,47,26
Alessandro Vogliacco,DF,Genoa,it Serie A,25.0,12,8,2725,it ITA,DF,it Serie A,25.0,1998.0,7.9,0,0.0,26,2725,it ITA,DF,it Serie A,25.0,1998.0,7.9,341,5,266,8,4,0,15,3,83.3,11,4,9,24,20,1,100.0,9,3
Alessandro Vogliacco,DF,Parma,it Serie A,25.0,10,10,2726,it ITA,DF,it Serie A,25.0,1998.0,8.6,0,0.1,21,2726,it ITA,DF,it Serie A,25.0,1998.0,8.6,477,17,437,0,4,0,5,2,60.0,15,5,3,8,37,0,0.0,3,2
Kevin Vogt,DF,Union Berlin,de Bundesliga,32.0,18,16,2727,de GER,DF,de Bundesliga,32.0,1991.0,15.2,0,0.0,70,2727,de GER,DF,de Bundesliga,32.0,1991.0,15.2,897,38,790,2,15,2,12,8,61.5,16,8,9,21,75,1,20.0,9,8
Mërgim Vojvoda,DF,Torino,it Serie A,29.0,17,12,2728,xk KVX,DF,it Serie A,29.0,1995.0,12.3,0,0.4,64,2728,xk KVX,DF,it Serie A,29.0,1995.0,12.3,792,12,662,12,24,1,18,10,50.0,13,10,7,25,24,3,27.3,7,10
Mërgim Vojvoda,DF,Como,it Serie A,29.0,11,8,2729,xk KVX,DF,it Serie A,29.0,1995.0,8.0,2,2.0,43,2729,xk KVX,DF,it Serie A,29.0,1995.0,8.0,460,8,375,3,15,3,9,6,77.8,7,3,3,12,18,7,63.6,3,6
Stefan de Vrij,DF,Inter,it Serie A,32.0,25,17,2732,nl NED,DF,it Serie A,32.0,1992.0,18.2,0,0.0,76,2732,nl NED,DF,it Serie A,32.0,1992.0,18.2,1403,26,1309,4,9,0,18,11,75.0,19,8,22,40,89,5,62.5,22,11
Hauke Wahl,DF,St. Pauli,de Bundesliga,30.0,33,33,2737,de GER,DF,de Bundesliga,30.0,1994.0,33.0,0,0.5,142,2737,de GER,DF,de Bundesliga,30.0,1994.0,33.0,1755,40,1520,11,22,0,36,27,60.5,44,19,31,67,170,2,20.0,31,27
Kyle Walker,DF,Manchester City,eng Premier League,34.0,15,9,2738,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,0,0.4,64,2738,eng ENG,DF,eng Premier League,34.0,1990.0,10.8,826,18,724,8,17,0,17,10,53.8,13,9,3,20,13,2,33.3,3,10
Kyle Walker,DF,Milan,it Serie A,34.0,11,7,2739,eng ENG,DF,it Serie A,34.0,1990.0,7.3,0,0.9,32,2739,eng ENG,DF,it Serie A,34.0,1990.0,7.3,422,11,370,3,9,1,17,9,76.5,9,4,9,26,15,2,28.6,9,9
Kyle Walker-Peters,DF,Southampton,eng Premier League,27.0,33,33,2740,eng ENG,DF,eng Premier League,27.0,1997.0,32.4,2,2.8,139,2740,eng ENG,DF,eng Premier League,27.0,1997.0,32.4,1693,36,1493,33,40,3,44,29,45.7,27,12,19,63,90,39,42.4,19,29
Sebastian Walukiewicz,DF,Torino,it Serie A,24.0,29,20,2742,pl POL,DF,it Serie A,24.0,2000.0,18.5,0,0.3,80,2742,pl POL,DF,it Serie A,24.0,2000.0,18.5,938,14,761,13,15,0,38,20,74.2,21,13,18,56,60,14,63.6,18,20
Sebastian Walukiewicz,DF,Empoli,it Serie A,24.0,2,2,2743,pl POL,DF,it Serie A,24.0,2000.0,2.0,0,0.1,8,2743,pl POL,DF,it Serie A,24.0,2000.0,2.0,62,2,48,0,4,0,1,0,0.0,3,0,1,2,15,0,,1,0
Aaron Wan-Bissaka,DF,West Ham,eng Premier League,26.0,36,35,2744,eng ENG,DF,eng Premier League,26.0,1997.0,35.0,5,3.5,149,2744,eng ENG,DF,eng Premier League,26.0,1997.0,35.0,1815,11,1472,62,75,4,70,49,71.9,37,26,66,136,125,43,35.2,66,49
Joel Ward,DF,Crystal Palace,eng Premier League,34.0,2,1,2747,eng ENG,DF,eng Premier League,34.0,1989.0,0.8,0,0.0,1,2747,eng ENG,DF,eng Premier League,34.0,1989.0,0.8,24,0,14,1,1,0,2,0,,0,0,0,2,3,1,100.0,0,0
Timothy Weah,"DF,FW",Juventus,it Serie A,24.0,30,18,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,2,1.6,56,2752,us USA,"DF,FW",it Serie A,24.0,2000.0,18.2,787,2,659,21,29,2,36,19,56.0,25,21,14,50,27,16,47.1,14,19
